tree	brid	length	support	terminal	depth	topodepth	rootdepth	rightname	comments	leftname	rightcomment	leftcomment
0	163	0.00358	N/A	true	0	1	10	WP_140423313.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000083	[]	[]
0	164	0.00724	N/A	false	2	12	9	NODE_0000084	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000082	[]	[]
0	165	0.00359	N/A	false	2	5	10	NODE_0000085	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000084	[]	[]
0	166	0.00717	N/A	false	1	2	11	NODE_0000086	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000085	[]	[]
0	167	0.01815	N/A	true	0	1	12	WP_063454569.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000086	[]	[]
0	168	0.02171	N/A	true	0	1	12	WP_140423317.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000086	[]	[]
0	169	0.00358	N/A	false	1	3	11	NODE_0000087	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000085	[]	[]
0	170	0.0144	N/A	true	0	1	12	WP_114699274.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000087	[]	[]
0	171	0.00359	N/A	false	1	2	12	NODE_0000088	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000087	[]	[]
0	172	0.02537	N/A	true	0	1	13	AEV91551.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000088	[]	[]
0	173	0.00721	N/A	true	0	1	13	WP_240067726.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000088	[]	[]
0	174	0.0036	N/A	false	1	7	10	NODE_0000089	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000084	[]	[]
0	175	0.01821	N/A	true	0	1	11	ENV74419.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000089	[]	[]
0	176	0	N/A	false	1	6	11	NODE_0000090	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000089	[]	[]
0	177	0	N/A	false	1	3	12	NODE_0000091	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000090	[]	[]
0	178	0.01079	N/A	true	0	1	13	AEV91550.1	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000091	[]	[]
0	179	0.00719	N/A	false	1	2	13	NODE_0000092	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000091	[]	[]
0	180	0.01446	N/A	true	0	1	14	CCW28916.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000092	[]	[]
0	181	0.01449	N/A	true	0	1	14	ENU38533.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000092	[]	[]
0	182	0.00716	N/A	false	1	3	12	NODE_0000093	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000090	[]	[]
0	183	0	N/A	true	0	1	13	CDM87362.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000093	[]	[]
0	184	0	N/A	false	1	2	13	NODE_0000094	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000093	[]	[]
0	185	0.018	N/A	true	0	1	14	WP_140423314.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000094	[]	[]
0	186	0.00357	N/A	true	0	1	14	WP_058870660.1	[&NCBIFamily="OXA-211familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000094	[]	[]
0	187	0.17073	N/A	false	1	25	5	NODE_0000095	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000078	[]	[]
0	188	0.11004	N/A	true	0	1	6	WP_099337823.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000095	[]	[]
0	189	0.1084	N/A	false	1	24	6	NODE_0000096	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000095	[]	[]
0	190	0.00768	N/A	false	1	3	7	NODE_0000097	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000096	[]	[]
0	191	0.01092	N/A	true	0	1	8	AHA11125.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000097	[]	[]
0	192	0.00367	N/A	false	1	2	8	NODE_0000098	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000097	[]	[]
0	193	0.00724	N/A	true	0	1	9	ENX26326.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000098	[]	[]
0	194	0.0146	N/A	true	0	1	9	WP_039902635.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000098	[]	[]
0	195	0.01774	N/A	false	2	21	7	NODE_0000099	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000096	[]	[]
0	196	0.00962	N/A	false	1	10	8	NODE_0000100	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000099	[]	[]
0	197	0.07695	N/A	true	0	1	9	WP_140423316.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000100	[]	[]
0	198	0.04708	N/A	false	1	9	9	NODE_0000101	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000100	[]	[]
0	199	0.02213	N/A	true	0	1	10	AGI65307.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000101	[]	[]
0	200	0.01937	N/A	false	1	8	10	NODE_0000102	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000101	[]	[]
0	201	0.00485	N/A	false	1	2	11	NODE_0000103	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000102	[]	[]
0	202	0.00874	N/A	true	0	1	12	ENV13583.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000103	[]	[]
0	203	0.0131	N/A	true	0	1	12	ENV45890.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000103	[]	[]
0	204	0.01966	N/A	false	1	6	11	NODE_0000104	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000102	[]	[]
0	205	0.01944	N/A	true	0	1	12	AGZ83156.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000104	[]	[]
0	206	0.02842	N/A	false	1	5	12	NODE_0000105	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000104	[]	[]
0	207	0	N/A	true	0	1	13	WP_231869616.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000105	[]	[]
0	208	0.01083	N/A	false	1	4	13	NODE_0000106	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000105	[]	[]
0	209	0.01088	N/A	true	0	1	14	WP_070064536.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000106	[]	[]
0	210	0.01089	N/A	false	1	3	14	NODE_0000107	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000106	[]	[]
0	211	0	N/A	true	0	1	15	AFH36331.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000107	[]	[]
0	212	0.0036	N/A	false	1	2	15	NODE_0000108	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000107	[]	[]
0	213	0.00361	N/A	true	0	1	16	AFH36332.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000108	[]	[]
0	214	0	N/A	true	0	1	16	AFH36330.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000108	[]	[]
0	215	0.00444	N/A	false	2	11	8	NODE_0000109	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000099	[]	[]
0	216	0.00309	N/A	false	1	3	9	NODE_0000110	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000109	[]	[]
0	217	0.03751	N/A	true	0	1	10	WP_163170629.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000110	[]	[]
0	218	0.02593	N/A	false	1	2	10	NODE_0000111	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000110	[]	[]
0	219	0	N/A	true	0	1	11	AHA11126.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000111	[]	[]
0	220	0.01451	N/A	true	0	1	11	ENX16434.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000111	[]	[]
0	221	0.00759	N/A	false	1	8	9	NODE_0000112	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000109	[]	[]
0	222	0.02913	N/A	true	0	1	10	AHA11124.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000112	[]	[]
0	223	0.01477	N/A	false	1	7	10	NODE_0000113	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000112	[]	[]
0	224	0.02289	N/A	true	0	1	11	WP_064483990.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000113	[]	[]
0	225	0.00417	N/A	false	1	6	11	NODE_0000114	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000113	[]	[]
0	226	0.028	N/A	true	0	1	12	WP_168370988.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000114	[]	[]
0	227	0.00755	N/A	false	1	5	12	NODE_0000115	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000114	[]	[]
0	228	0.01647	N/A	false	1	2	13	NODE_0000116	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000115	[]	[]
0	229	0	N/A	true	0	1	14	EKE23052.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000116	[]	[]
0	230	0.00727	N/A	true	0	1	14	ENU15301.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000116	[]	[]
0	231	0.01682	N/A	false	1	3	13	NODE_0000117	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000115	[]	[]
0	232	0.00735	N/A	true	0	1	14	ADM47435.1	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000117	[]	[]
0	233	0	N/A	false	1	2	14	NODE_0000118	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000117	[]	[]
0	234	0.00367	N/A	true	0	1	15	AGW16417.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000118	[]	[]
0	235	0.00367	N/A	true	0	1	15	WP_140423315.1	[&NCBIFamily="OXA-134familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000118	[]	[]
0	236	0.05468	N/A	false	3	226	4	NODE_0000119	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000077	[]	[]
0	237	0.05319	N/A	false	3	79	5	NODE_0000120	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000119	[]	[]
0	238	0.10668	N/A	false	2	39	6	NODE_0000121	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000120	[]	[]
0	239	0.40517	N/A	false	1	7	7	NODE_0000122	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000121	[]	[]
0	240	0	N/A	true	0	1	8	AIT76118.1	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000122	[]	[]
0	241	0.00362	N/A	false	1	6	8	NODE_0000123	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000122	[]	[]
0	242	0.00362	N/A	true	0	1	9	ADK34116.1	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000123	[]	[]
0	243	0	N/A	false	1	5	9	NODE_0000124	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000123	[]	[]
0	244	0.00363	N/A	true	0	1	10	BAP28835.1	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000124	[]	[]
0	245	0	N/A	false	1	4	10	NODE_0000125	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000124	[]	[]
0	246	0	N/A	true	0	1	11	ACC58995.1	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000125	[]	[]
0	247	0	N/A	false	1	3	11	NODE_0000126	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000125	[]	[]
0	248	0.00362	N/A	true	0	1	12	ABO33299.1	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000126	[]	[]
0	249	0	N/A	false	1	2	12	NODE_0000127	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000126	[]	[]
0	250	0.00362	N/A	true	0	1	13	ABF47919.1	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000127	[]	[]
0	251	0.01488	N/A	true	0	1	13	WP_063864184.1	[&NCBIFamily="OXA-58familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000127	[]	[]
0	252	0.04998	N/A	false	2	32	7	NODE_0000128	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000121	[]	[]
0	253	0.05962	N/A	false	2	5	8	NODE_0000129	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000128	[]	[]
0	254	0.30079	N/A	false	1	2	9	NODE_0000130	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000129	[]	[]
0	255	0.03125	N/A	true	0	1	10	EOR02560.1	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000130	[]	[]
0	256	0.02334	N/A	true	0	1	10	WP_104442312.1	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000130	[]	[]
0	257	0.29122	N/A	false	1	3	9	NODE_0000131	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000129	[]	[]
0	258	0	N/A	true	0	1	10	WP_231869624.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000131	[]	[]
0	259	0.01454	N/A	false	1	2	10	NODE_0000132	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000131	[]	[]
0	260	0.00723	N/A	true	0	1	11	ENV32314.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000132	[]	[]
0	261	0	N/A	true	0	1	11	WP_231869606.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000132	[]	[]
0	262	0.08076	N/A	false	2	27	8	NODE_0000133	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000128	[]	[]
0	263	0.20929	N/A	false	1	2	9	NODE_0000134	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000133	[]	[]
0	264	0.05624	N/A	true	0	1	10	ENU21024.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000134	[]	[]
0	265	0.0707	N/A	true	0	1	10	WP_092689909.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000134	[]	[]
0	266	0.03835	N/A	false	2	25	9	NODE_0000135	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000133	[]	[]
0	267	0.20626	N/A	false	1	2	10	NODE_0000136	[&NCBIFamily="OXA-727familyclassDbeta-lactamase"]	NODE_0000135	[]	[]
0	268	0.01275	N/A	true	0	1	11	WP_114272532.1	[&NCBIFamily="OXA-727familyclassDbeta-lactamase"]	NODE_0000136	[]	[]
0	269	0.0213	N/A	true	0	1	11	WP_116786835.1	[&NCBIFamily="OXA-727familyclassDbeta-lactamase"]	NODE_0000136	[]	[]
0	270	0.08479	N/A	false	2	23	10	NODE_0000137	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000135	[]	[]
0	271	0.0858	N/A	false	2	6	11	NODE_0000138	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000137	[]	[]
0	272	0	N/A	false	1	2	12	NODE_0000139	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000138	[]	[]
0	273	0.00374	N/A	true	0	1	13	ENV18923.1	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000139	[]	[]
0	274	0.00375	N/A	true	0	1	13	WP_096735335.1	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000139	[]	[]
0	275	0.00374	N/A	false	1	4	12	NODE_0000140	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000138	[]	[]
0	276	0	N/A	true	0	1	13	KEC85091.1	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000140	[]	[]
0	277	0.00749	N/A	false	1	3	13	NODE_0000141	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000140	[]	[]
0	278	0	N/A	true	0	1	14	EPH38243.1	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000141	[]	[]
0	279	0.014	N/A	false	1	2	14	NODE_0000142	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000141	[]	[]
0	280	0.01129	N/A	true	0	1	15	WP_056517622.1	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000142	[]	[]
0	281	0.00881	N/A	true	0	1	15	WP_256875622.1	[&NCBIFamily="OXA-274familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000142	[]	[]
0	282	0.1288	N/A	false	2	17	11	NODE_0000143	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000137	[]	[]
0	283	0	N/A	false	1	5	12	NODE_0000144	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000143	[]	[]
0	284	0.00377	N/A	true	0	1	13	WP_151781119.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000144	[]	[]
0	285	0	N/A	false	1	4	13	NODE_0000145	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000144	[]	[]
0	286	0.00757	N/A	true	0	1	14	AFM55000.1	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000145	[]	[]
0	287	0.00377	N/A	false	1	3	14	NODE_0000146	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000145	[]	[]
0	288	0.00376	N/A	true	0	1	15	WP_190259776.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000146	[]	[]
0	289	0	N/A	false	1	2	15	NODE_0000147	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000146	[]	[]
0	290	0.00377	N/A	true	0	1	16	AFM55001.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000147	[]	[]
0	291	0	N/A	true	0	1	16	ENV90372.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000147	[]	[]
0	292	0.00378	N/A	false	1	12	12	NODE_0000148	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000143	[]	[]
0	293	0.00756	N/A	true	0	1	13	AIN56719.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000148	[]	[]
0	294	0	N/A	false	1	11	13	NODE_0000149	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000148	[]	[]
0	295	0	N/A	false	1	5	14	NODE_0000150	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000149	[]	[]
0	296	0.00378	N/A	true	0	1	15	WP_049044515.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000150	[]	[]
0	297	0	N/A	false	1	4	15	NODE_0000151	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000150	[]	[]
0	298	0.00378	N/A	true	0	1	16	AGW83454.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000151	[]	[]
0	299	0.00757	N/A	false	1	3	16	NODE_0000152	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000151	[]	[]
0	300	0.00379	N/A	true	0	1	17	WP_100886243.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000152	[]	[]
0	301	0	N/A	false	1	2	17	NODE_0000153	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000152	[]	[]
0	302	0.00378	N/A	true	0	1	18	AFM55002.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000153	[]	[]
0	303	0.00759	N/A	true	0	1	18	ENV20093.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000153	[]	[]
0	304	0	N/A	false	1	6	14	NODE_0000154	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000149	[]	[]
0	305	0	N/A	true	0	1	15	AGW83453.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000154	[]	[]
0	306	0	N/A	false	1	5	15	NODE_0000155	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000154	[]	[]
0	307	0.00378	N/A	true	0	1	16	WP_231869608.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000155	[]	[]
0	308	0	N/A	false	1	4	16	NODE_0000156	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000155	[]	[]
0	309	0.00378	N/A	true	0	1	17	WP_256875607.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000156	[]	[]
0	310	0.00378	N/A	false	1	3	17	NODE_0000157	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000156	[]	[]
0	311	0.00758	N/A	true	0	1	18	AGK07370.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000157	[]	[]
0	312	0	N/A	false	1	2	18	NODE_0000158	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000157	[]	[]
0	313	0.00379	N/A	true	0	1	19	WP_213994598.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000158	[]	[]
0	314	0	N/A	true	0	1	19	WP_042088348.1	[&NCBIFamily="OXA-229familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000158	[]	[]
0	315	0.17765	N/A	false	2	40	6	NODE_0000159	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000120	[]	[]
0	316	0.19349	N/A	false	1	2	7	NODE_0000160	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000159	[]	[]
0	317	0.01293	N/A	true	0	1	8	ENV38192.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000160	[]	[]
0	318	0.00911	N/A	true	0	1	8	WP_114699273.1	[&NCBIFamily="OXA-266familyclassDbeta-lactamase"]	NODE_0000160	[]	[]
0	319	0.08049	N/A	false	2	38	7	NODE_0000161	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000159	[]	[]
0	320	0.03802	N/A	false	2	10	8	NODE_0000162	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000161	[]	[]
0	321	0.15017	N/A	false	1	4	9	NODE_0000163	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000162	[]	[]
0	322	0.03692	N/A	true	0	1	10	ENU35234.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000163	[]	[]
0	323	0.00888	N/A	false	1	3	10	NODE_0000164	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000163	[]	[]
0	324	0.02104	N/A	true	0	1	11	WP_081400730.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000164	[]	[]
0	325	0.02019	N/A	false	1	2	11	NODE_0000165	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000164	[]	[]
0	326	0	N/A	true	0	1	12	ENU29139.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000165	[]	[]
0	327	0	N/A	true	0	1	12	WP_081398973.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000165	[]	[]
0	328	0.27767	N/A	false	2	6	9	NODE_0000166	[&NCBIFamily="OXA-214familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000162	[]	[]
0	329	0.00369	N/A	false	1	2	10	NODE_0000167	[&NCBIFamily="OXA-214familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000166	[]	[]
0	330	0	N/A	true	0	1	11	AEV91554.1	[&NCBIFamily="OXA-214familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000167	[]	[]
0	331	0.0148	N/A	true	0	1	11	WP_150823476.1	[&NCBIFamily="OXA-214familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000167	[]	[]
